Year,Period ID,Period,Area,Adjusted,Employment
"2002","04","Apr","Amarillo MSA","Adj","116,312"
"2002","05","May","Amarillo MSA","Adj","116,463"
"2002","06","Jun","Amarillo MSA","Adj","116,612"
"2002","07","Jul","Amarillo MSA","Adj","116,862"
"2002","08","Aug","Amarillo MSA","Adj","117,272"
"2002","09","Sep","Amarillo MSA","Adj","117,720"
"2002","10","Oct","Amarillo MSA","Adj","118,015"
"2002","11","Nov","Amarillo MSA","Adj","118,176"
"2002","12","Dec","Amarillo MSA","Adj","118,397"
"2001","01","Jan","Amarillo MSA","Adj","114,534"
"2001","02","Feb","Amarillo MSA","Adj","114,498"
"2001","03","Mar","Amarillo MSA","Adj","114,512"
"2001","04","Apr","Amarillo MSA","Adj","114,530"
"2001","05","May","Amarillo MSA","Adj","114,575"
"2001","06","Jun","Amarillo MSA","Adj","114,559"
"2001","07","Jul","Amarillo MSA","Adj","114,416"
"2001","08","Aug","Amarillo MSA","Adj","114,280"
"2001","09","Sep","Amarillo MSA","Adj","114,284"
"2001","10","Oct","Amarillo MSA","Adj","114,341"
"2001","11","Nov","Amarillo MSA","Adj","114,442"
"2001","12","Dec","Amarillo MSA","Adj","114,707"
"2000","01","Jan","Amarillo MSA","Adj","114,765"
"2000","02","Feb","Amarillo MSA","Adj","114,695"
"2000","03","Mar","Amarillo MSA","Adj","114,546"
"2000","04","Apr","Amarillo MSA","Adj","114,396"
"2000","05","May","Amarillo MSA","Adj","114,283"
"2000","06","Jun","Amarillo MSA","Adj","114,223"
"2000","07","Jul","Amarillo MSA","Adj","114,224"
"2000","08","Aug","Amarillo MSA","Adj","114,316"
"2000","09","Sep","Amarillo MSA","Adj","114,407"
"2000","10","Oct","Amarillo MSA","Adj","114,456"
"2000","11","Nov","Amarillo MSA","Adj","114,557"
"2000","12","Dec","Amarillo MSA","Adj","114,610"
"1999","01","Jan","Amarillo MSA","Adj","114,799"
"1999","02","Feb","Amarillo MSA","Adj","114,674"
"1999","03","Mar","Amarillo MSA","Adj","114,614"
"1999","04","Apr","Amarillo MSA","Adj","114,745"
"1999","05","May","Amarillo MSA","Adj","114,951"
"1999","06","Jun","Amarillo MSA","Adj","114,656"
"1999","07","Jul","Amarillo MSA","Adj","114,148"
"1999","08","Aug","Amarillo MSA","Adj","114,142"
"1999","09","Sep","Amarillo MSA","Adj","114,504"
"1999","10","Oct","Amarillo MSA","Adj","114,796"
"1999","11","Nov","Amarillo MSA","Adj","114,987"
"1999","12","Dec","Amarillo MSA","Adj","115,134"
"1998","01","Jan","Amarillo MSA","Adj","112,679"
"1998","02","Feb","Amarillo MSA","Adj","112,830"
"1998","03","Mar","Amarillo MSA","Adj","112,847"
"1998","04","Apr","Amarillo MSA","Adj","112,978"
"1998","05","May","Amarillo MSA","Adj","113,172"
"1998","06","Jun","Amarillo MSA","Adj","113,487"
"1998","07","Jul","Amarillo MSA","Adj","113,627"
"1998","08","Aug","Amarillo MSA","Adj","113,686"
"1998","09","Sep","Amarillo MSA","Adj","113,900"
"1998","10","Oct","Amarillo MSA","Adj","114,112"
"1998","11","Nov","Amarillo MSA","Adj","114,467"
"1998","12","Dec","Amarillo MSA","Adj","114,810"
"1997","01","Jan","Amarillo MSA","Adj","111,792"
"1997","02","Feb","Amarillo MSA","Adj","111,804"
"1997","03","Mar","Amarillo MSA","Adj","112,025"
"1997","04","Apr","Amarillo MSA","Adj","112,132"
"1997","05","May","Amarillo MSA","Adj","112,087"
"1997","06","Jun","Amarillo MSA","Adj","112,028"
"1997","07","Jul","Amarillo MSA","Adj","112,153"
"1997","08","Aug","Amarillo MSA","Adj","112,223"
"1997","09","Sep","Amarillo MSA","Adj","111,975"
"1997","10","Oct","Amarillo MSA","Adj","111,837"
"1997","11","Nov","Amarillo MSA","Adj","111,939"
"1997","12","Dec","Amarillo MSA","Adj","112,237"
"1996","01","Jan","Amarillo MSA","Adj","112,732"
"1996","02","Feb","Amarillo MSA","Adj","112,865"
"1996","03","Mar","Amarillo MSA","Adj","113,088"
"1996","04","Apr","Amarillo MSA","Adj","113,020"
"1996","05","May","Amarillo MSA","Adj","112,837"
"1996","06","Jun","Amarillo MSA","Adj","112,678"
"1996","07","Jul","Amarillo MSA","Adj","112,504"
"1996","08","Aug","Amarillo MSA","Adj","112,443"
"1996","09","Sep","Amarillo MSA","Adj","112,458"
"1996","10","Oct","Amarillo MSA","Adj","112,312"
"1996","11","Nov","Amarillo MSA","Adj","112,147"
"1996","12","Dec","Amarillo MSA","Adj","112,000"
"1995","01","Jan","Amarillo MSA","Adj","112,942"
"1995","02","Feb","Amarillo MSA","Adj","113,086"
"1995","03","Mar","Amarillo MSA","Adj","113,093"
"1995","04","Apr","Amarillo MSA","Adj","112,741"
"1995","05","May","Amarillo MSA","Adj","112,286"
"1995","06","Jun","Amarillo MSA","Adj","112,307"
"1995","07","Jul","Amarillo MSA","Adj","112,685"
"1995","08","Aug","Amarillo MSA","Adj","112,718"
"1995","09","Sep","Amarillo MSA","Adj","112,805"
"1995","10","Oct","Amarillo MSA","Adj","113,126"
"1995","11","Nov","Amarillo MSA","Adj","113,220"
"1995","12","Dec","Amarillo MSA","Adj","112,996"
"1994","01","Jan","Amarillo MSA","Adj","107,237"
"1994","02","Feb","Amarillo MSA","Adj","107,871"
"1994","03","Mar","Amarillo MSA","Adj","108,116"
"1994","04","Apr","Amarillo MSA","Adj","108,373"
"1994","05","May","Amarillo MSA","Adj","108,707"
"1994","06","Jun","Amarillo MSA","Adj","109,103"
"1994","07","Jul","Amarillo MSA","Adj","109,760"
"1994","08","Aug","Amarillo MSA","Adj","110,448"
"1994","09","Sep","Amarillo MSA","Adj","111,018"
"1994","10","Oct","Amarillo MSA","Adj","111,911"
"1994","11","Nov","Amarillo MSA","Adj","112,754"
"1994","12","Dec","Amarillo MSA","Adj","112,960"
"1993","01","Jan","Amarillo MSA","Adj","102,352"
"1993","02","Feb","Amarillo MSA","Adj","102,665"
"1993","03","Mar","Amarillo MSA","Adj","102,988"
"1993","04","Apr","Amarillo MSA","Adj","103,615"
"1993","05","May","Amarillo MSA","Adj","104,491"
"1993","06","Jun","Amarillo MSA","Adj","104,921"
"1993","07","Jul","Amarillo MSA","Adj","104,905"
"1993","08","Aug","Amarillo MSA","Adj","104,964"
"1993","09","Sep","Amarillo MSA","Adj","105,226"
"1993","10","Oct","Amarillo MSA","Adj","105,429"
"1993","11","Nov","Amarillo MSA","Adj","105,571"
"1993","12","Dec","Amarillo MSA","Adj","106,216"
"1992","01","Jan","Amarillo MSA","Adj","100,167"
"1992","02","Feb","Amarillo MSA","Adj","100,754"
"1992","03","Mar","Amarillo MSA","Adj","101,105"
"1992","04","Apr","Amarillo MSA","Adj","101,314"
"1992","05","May","Amarillo MSA","Adj","101,497"
"1992","06","Jun","Amarillo MSA","Adj","101,727"
"1992","07","Jul","Amarillo MSA","Adj","102,041"
"1992","08","Aug","Amarillo MSA","Adj","102,223"
"1992","09","Sep","Amarillo MSA","Adj","102,071"
"1992","10","Oct","Amarillo MSA","Adj","101,942"
"1992","11","Nov","Amarillo MSA","Adj","102,060"
"1992","12","Dec","Amarillo MSA","Adj","102,177"
"1991","01","Jan","Amarillo MSA","Adj","98,070"
"1991","02","Feb","Amarillo MSA","Adj","98,031"
"1991","03","Mar","Amarillo MSA","Adj","98,083"
"1991","04","Apr","Amarillo MSA","Adj","97,960"
"1991","05","May","Amarillo MSA","Adj","97,830"
"1991","06","Jun","Amarillo MSA","Adj","98,116"
"1991","07","Jul","Amarillo MSA","Adj","98,582"
"1991","08","Aug","Amarillo MSA","Adj","99,018"
"1991","09","Sep","Amarillo MSA","Adj","99,344"
"1991","10","Oct","Amarillo MSA","Adj","99,426"
"1991","11","Nov","Amarillo MSA","Adj","99,365"
"1991","12","Dec","Amarillo MSA","Adj","99,566"
"1990","01","Jan","Amarillo MSA","Adj","97,111"
"1990","02","Feb","Amarillo MSA","Adj","96,837"
"1990","03","Mar","Amarillo MSA","Adj","96,957"
"1990","04","Apr","Amarillo MSA","Adj","97,485"
"1990","05","May","Amarillo MSA","Adj","97,953"
"1990","06","Jun","Amarillo MSA","Adj","98,224"
"1990","07","Jul","Amarillo MSA","Adj","98,291"
"1990","08","Aug","Amarillo MSA","Adj","98,311"
"1990","09","Sep","Amarillo MSA","Adj","98,389"
"1990","10","Oct","Amarillo MSA","Adj","98,362"
"1990","11","Nov","Amarillo MSA","Adj","98,307"
"1990","12","Dec","Amarillo MSA","Adj","98,219"
"2017","01","Jan","Austin-Round Rock MSA","Adj","1,088,133"
"2017","02","Feb","Austin-Round Rock MSA","Adj","1,088,808"
"2017","03","Mar","Austin-Round Rock MSA","Adj","1,093,004"
"2017","04","Apr","Austin-Round Rock MSA","Adj","1,096,475"
"2017","05","May","Austin-Round Rock MSA","Adj","1,095,000"
"2017","06","Jun","Austin-Round Rock MSA","Adj","1,095,170"
"2017","07","Jul","Austin-Round Rock MSA","Adj","1,097,423"
"2017","08","Aug","Austin-Round Rock MSA","Adj","1,097,555"
"2017","09","Sep","Austin-Round Rock MSA","Adj","1,108,008"
"2016","01","Jan","Austin-Round Rock MSA","Adj","1,053,623"
"2016","02","Feb","Austin-Round Rock MSA","Adj","1,059,207"
"2016","03","Mar","Austin-Round Rock MSA","Adj","1,061,979"
"2016","04","Apr","Austin-Round Rock MSA","Adj","1,060,280"
"2016","05","May","Austin-Round Rock MSA","Adj","1,063,778"
"2016","06","Jun","Austin-Round Rock MSA","Adj","1,068,964"
"2016","07","Jul","Austin-Round Rock MSA","Adj","1,074,993"
"2016","08","Aug","Austin-Round Rock MSA","Adj","1,076,280"
"2016","09","Sep","Austin-Round Rock MSA","Adj","1,074,090"
"2016","10","Oct","Austin-Round Rock MSA","Adj","1,071,609"
"2016","11","Nov","Austin-Round Rock MSA","Adj","1,073,408"
"2016","12","Dec","Austin-Round Rock MSA","Adj","1,075,094"
"2015","01","Jan","Austin-Round Rock MSA","Adj","1,015,116"
"2015","02","Feb","Austin-Round Rock MSA","Adj","1,018,353"
"2015","03","Mar","Austin-Round Rock MSA","Adj","1,022,039"
"2015","04","Apr","Austin-Round Rock MSA","Adj","1,026,405"
"2015","05","May","Austin-Round Rock MSA","Adj","1,030,673"
"2015","06","Jun","Austin-Round Rock MSA","Adj","1,033,921"
"2015","07","Jul","Austin-Round Rock MSA","Adj","1,036,576"
"2015","08","Aug","Austin-Round Rock MSA","Adj","1,038,484"
"2015","09","Sep","Austin-Round Rock MSA","Adj","1,040,210"
"2015","10","Oct","Austin-Round Rock MSA","Adj","1,043,567"
"2015","11","Nov","Austin-Round Rock MSA","Adj","1,047,783"
"2015","12","Dec","Austin-Round Rock MSA","Adj","1,051,446"
"2014","01","Jan","Austin-Round Rock MSA","Adj","991,313"
"2014","02","Feb","Austin-Round Rock MSA","Adj","995,405"
"2014","03","Mar","Austin-Round Rock MSA","Adj","998,220"
"2014","04","Apr","Austin-Round Rock MSA","Adj","999,119"
"2014","05","May","Austin-Round Rock MSA","Adj","1,000,469"
"2014","06","Jun","Austin-Round Rock MSA","Adj","1,003,323"
"2014","07","Jul","Austin-Round Rock MSA","Adj","1,005,142"
"2014","08","Aug","Austin-Round Rock MSA","Adj","1,005,986"
"2014","09","Sep","Austin-Round Rock MSA","Adj","1,008,238"
"2014","10","Oct","Austin-Round Rock MSA","Adj","1,010,808"
"2014","11","Nov","Austin-Round Rock MSA","Adj","1,011,586"
"2014","12","Dec","Austin-Round Rock MSA","Adj","1,012,529"
"2013","01","Jan","Austin-Round Rock MSA","Adj","954,241"
"2013","02","Feb","Austin-Round Rock MSA","Adj","956,018"
"2013","03","Mar","Austin-Round Rock MSA","Adj","958,680"
"2013","04","Apr","Austin-Round Rock MSA","Adj","962,801"
"2013","05","May","Austin-Round Rock MSA","Adj","966,666"
"2013","06","Jun","Austin-Round Rock MSA","Adj","969,628"
"2013","07","Jul","Austin-Round Rock MSA","Adj","972,201"
"2013","08","Aug","Austin-Round Rock MSA","Adj","974,787"
"2013","09","Sep","Austin-Round Rock MSA","Adj","976,288"
"2013","10","Oct","Austin-Round Rock MSA","Adj","977,522"
"2013","11","Nov","Austin-Round Rock MSA","Adj","981,671"
"2013","12","Dec","Austin-Round Rock MSA","Adj","986,903"
"2012","01","Jan","Austin-Round Rock MSA","Adj","917,038"
"2012","02","Feb","Austin-Round Rock MSA","Adj","919,705"
"2012","03","Mar","Austin-Round Rock MSA","Adj","921,198"
"2012","04","Apr","Austin-Round Rock MSA","Adj","922,360"
"2012","05","May","Austin-Round Rock MSA","Adj","924,758"
"2012","06","Jun","Austin-Round Rock MSA","Adj","927,855"
"2012","07","Jul","Austin-Round Rock MSA","Adj","930,612"
"2012","08","Aug","Austin-Round Rock MSA","Adj","934,851"
"2012","09","Sep","Austin-Round Rock MSA","Adj","941,670"
"2012","10","Oct","Austin-Round Rock MSA","Adj","947,511"
"2012","11","Nov","Austin-Round Rock MSA","Adj","950,391"
"2012","12","Dec","Austin-Round Rock MSA","Adj","952,313"
"2011","01","Jan","Austin-Round Rock MSA","Adj","883,849"
"2011","02","Feb","Austin-Round Rock MSA","Adj","887,972"
"2011","03","Mar","Austin-Round Rock MSA","Adj","890,829"
"2011","04","Apr","Austin-Round Rock MSA","Adj","892,728"
"2011","05","May","Austin-Round Rock MSA","Adj","893,657"
"2011","06","Jun","Austin-Round Rock MSA","Adj","893,587"
"2011","07","Jul","Austin-Round Rock MSA","Adj","895,207"
"2011","08","Aug","Austin-Round Rock MSA","Adj","899,228"
"2011","09","Sep","Austin-Round Rock MSA","Adj","903,268"
"2011","10","Oct","Austin-Round Rock MSA","Adj","906,699"
"2011","11","Nov","Austin-Round Rock MSA","Adj","910,001"
"2011","12","Dec","Austin-Round Rock MSA","Adj","913,546"
"2010","01","Jan","Austin-Round Rock MSA","Adj","849,041"
"2010","02","Feb","Austin-Round Rock MSA","Adj","852,315"
"2010","03","Mar","Austin-Round Rock MSA","Adj","857,056"
"2010","04","Apr","Austin-Round Rock MSA","Adj","861,386"
"2010","05","May","Austin-Round Rock MSA","Adj","863,146"
"2010","06","Jun","Austin-Round Rock MSA","Adj","864,197"
"2010","07","Jul","Austin-Round Rock MSA","Adj","866,860"
"2010","08","Aug","Austin-Round Rock MSA","Adj","870,136"
"2010","09","Sep","Austin-Round Rock MSA","Adj","872,422"
"2010","10","Oct","Austin-Round Rock MSA","Adj","874,328"
"2010","11","Nov","Austin-Round Rock MSA","Adj","876,579"
"2010","12","Dec","Austin-Round Rock MSA","Adj","879,663"
"2009","01","Jan","Austin-Round Rock MSA","Adj","821,910"
"2009","02","Feb","Austin-Round Rock MSA","Adj","819,936"
"2009","03","Mar","Austin-Round Rock MSA","Adj","820,333"
"2009","04","Apr","Austin-Round Rock MSA","Adj","822,671"
"2009","05","May","Austin-Round Rock MSA","Adj","824,397"
"2009","06","Jun","Austin-Round Rock MSA","Adj","825,814"
"2009","07","Jul","Austin-Round Rock MSA","Adj","827,380"
"2009","08","Aug","Austin-Round Rock MSA","Adj","827,813"
"2009","09","Sep","Austin-Round Rock MSA","Adj","827,348"
"2009","10","Oct","Austin-Round Rock MSA","Adj","827,620"
"2009","11","Nov","Austin-Round Rock MSA","Adj","828,707"
"2009","12","Dec","Austin-Round Rock MSA","Adj","829,464"
"2008","01","Jan","Austin-Round Rock MSA","Adj","825,759"
"2008","02","Feb","Austin-Round Rock MSA","Adj","827,334"
"2008","03","Mar","Austin-Round Rock MSA","Adj","826,824"
"2008","04","Apr","Austin-Round Rock MSA","Adj","826,423"
"2008","05","May","Austin-Round Rock MSA","Adj","826,645"
"2008","06","Jun","Austin-Round Rock MSA","Adj","827,211"
"2008","07","Jul","Austin-Round Rock MSA","Adj","827,523"
"2008","08","Aug","Austin-Round Rock MSA","Adj","828,199"
"2008","09","Sep","Austin-Round Rock MSA","Adj","829,327"
"2008","10","Oct","Austin-Round Rock MSA","Adj","829,501"
"2008","11","Nov","Austin-Round Rock MSA","Adj","828,063"
"2008","12","Dec","Austin-Round Rock MSA","Adj","825,085"
"2007","01","Jan","Austin-Round Rock MSA","Adj","806,211"
"2007","02","Feb","Austin-Round Rock MSA","Adj","806,827"
"2007","03","Mar","Austin-Round Rock MSA","Adj","808,661"
"2007","04","Apr","Austin-Round Rock MSA","Adj","809,240"
"2007","05","May","Austin-Round Rock MSA","Adj","810,827"
"2007","06","Jun","Austin-Round Rock MSA","Adj","813,439"
"2007","07","Jul","Austin-Round Rock MSA","Adj","814,938"
"2007","08","Aug","Austin-Round Rock MSA","Adj","816,175"
"2007","09","Sep","Austin-Round Rock MSA","Adj","816,880"
"2007","10","Oct","Austin-Round Rock MSA","Adj","817,393"
"2007","11","Nov","Austin-Round Rock MSA","Adj","819,275"
"2007","12","Dec","Austin-Round Rock MSA","Adj","822,286"
"2006","01","Jan","Austin-Round Rock MSA","Adj","773,182"
"2006","02","Feb","Austin-Round Rock MSA","Adj","774,791"
"2006","03","Mar","Austin-Round Rock MSA","Adj","777,539"
"2006","04","Apr","Austin-Round Rock MSA","Adj","781,182"
"2006","05","May","Austin-Round Rock MSA","Adj","784,823"
"2006","06","Jun","Austin-Round Rock MSA","Adj","787,885"
"2006","07","Jul","Austin-Round Rock MSA","Adj","790,582"
"2006","08","Aug","Austin-Round Rock MSA","Adj","793,696"
"2006","09","Sep","Austin-Round Rock MSA","Adj","797,259"
"2006","10","Oct","Austin-Round Rock MSA","Adj","800,551"
"2006","11","Nov","Austin-Round Rock MSA","Adj","803,882"
"2006","12","Dec","Austin-Round Rock MSA","Adj","806,314"
"2005","01","Jan","Austin-Round Rock MSA","Adj","750,242"
"2005","02","Feb","Austin-Round Rock MSA","Adj","752,641"
"2005","03","Mar","Austin-Round Rock MSA","Adj","754,552"
"2005","04","Apr","Austin-Round Rock MSA","Adj","756,786"
"2005","05","May","Austin-Round Rock MSA","Adj","759,303"
"2005","06","Jun","Austin-Round Rock MSA","Adj","761,470"
"2005","07","Jul","Austin-Round Rock MSA","Adj","763,951"
"2005","08","Aug","Austin-Round Rock MSA","Adj","765,921"
"2005","09","Sep","Austin-Round Rock MSA","Adj","767,267"
"2005","10","Oct","Austin-Round Rock MSA","Adj","769,062"
"2005","11","Nov","Austin-Round Rock MSA","Adj","770,508"
"2005","12","Dec","Austin-Round Rock MSA","Adj","771,763"
"2004","01","Jan","Austin-Round Rock MSA","Adj","728,645"
"2004","02","Feb","Austin-Round Rock MSA","Adj","729,872"
"2004","03","Mar","Austin-Round Rock MSA","Adj","731,213"
"2004","04","Apr","Austin-Round Rock MSA","Adj","733,218"
"2004","05","May","Austin-Round Rock MSA","Adj","735,264"
"2004","06","Jun","Austin-Round Rock MSA","Adj","737,435"
"2004","07","Jul","Austin-Round Rock MSA","Adj","739,570"
"2004","08","Aug","Austin-Round Rock MSA","Adj","740,093"
"2004","09","Sep","Austin-Round Rock MSA","Adj","740,735"
"2004","10","Oct","Austin-Round Rock MSA","Adj","743,279"
"2004","11","Nov","Austin-Round Rock MSA","Adj","745,906"
"2004","12","Dec","Austin-Round Rock MSA","Adj","747,940"
"2003","01","Jan","Austin-Round Rock MSA","Adj","713,737"
"2003","02","Feb","Austin-Round Rock MSA","Adj","712,748"
"2003","03","Mar","Austin-Round Rock MSA","Adj","713,074"
"2003","04","Apr","Austin-Round Rock MSA","Adj","715,134"
"2003","05","May","Austin-Round Rock MSA","Adj","717,426"
"2003","06","Jun","Austin-Round Rock MSA","Adj","719,880"
"2003","07","Jul","Austin-Round Rock MSA","Adj","721,363"
"2003","08","Aug","Austin-Round Rock MSA","Adj","720,791"
"2003","09","Sep","Austin-Round Rock MSA","Adj","720,159"
"2003","10","Oct","Austin-Round Rock MSA","Adj","721,136"
"2003","11","Nov","Austin-Round Rock MSA","Adj","723,480"
"2003","12","Dec","Austin-Round Rock MSA","Adj","726,415"
"2002","01","Jan","Austin-Round Rock MSA","Adj","710,227"
"2002","02","Feb","Austin-Round Rock MSA","Adj","712,607"
"2002","03","Mar","Austin-Round Rock MSA","Adj","712,965"
"2002","04","Apr","Austin-Round Rock MSA","Adj","712,331"
"2002","05","May","Austin-Round Rock MSA","Adj","711,944"
"2002","06","Jun","Austin-Round Rock MSA","Adj","711,299"
"2002","07","Jul","Austin-Round Rock MSA","Adj","712,842"
"2002","08","Aug","Austin-Round Rock MSA","Adj","715,847"
"2002","09","Sep","Austin-Round Rock MSA","Adj","717,031"
"2002","10","Oct","Austin-Round Rock MSA","Adj","716,170"
"2002","11","Nov","Austin-Round Rock MSA","Adj","714,929"
"2002","12","Dec","Austin-Round Rock MSA","Adj","714,322"
"2001","01","Jan","Austin-Round Rock MSA","Adj","730,492"
"2001","02","Feb","Austin-Round Rock MSA","Adj","729,501"
"2001","03","Mar","Austin-Round Rock MSA","Adj","727,290"
"2001","04","Apr","Austin-Round Rock MSA","Adj","723,844"
"2001","05","May","Austin-Round Rock MSA","Adj","720,820"
"2001","06","Jun","Austin-Round Rock MSA","Adj","718,842"
"2001","07","Jul","Austin-Round Rock MSA","Adj","716,483"
"2001","08","Aug","Austin-Round Rock MSA","Adj","714,246"
"2001","09","Sep","Austin-Round Rock MSA","Adj","713,274"
"2001","10","Oct","Austin-Round Rock MSA","Adj","711,791"
"2001","11","Nov","Austin-Round Rock MSA","Adj","709,881"
"2001","12","Dec","Austin-Round Rock MSA","Adj","709,083"
"2000","01","Jan","Austin-Round Rock MSA","Adj","704,085"
"2000","02","Feb","Austin-Round Rock MSA","Adj","705,910"
"2000","03","Mar","Austin-Round Rock MSA","Adj","708,320"
"2000","04","Apr","Austin-Round Rock MSA","Adj","710,468"
"2000","05","May","Austin-Round Rock MSA","Adj","712,853"
"2000","06","Jun","Austin-Round Rock MSA","Adj","715,510"
"2000","07","Jul","Austin-Round Rock MSA","Adj","717,754"
"2000","08","Aug","Austin-Round Rock MSA","Adj","720,264"
"2000","09","Sep","Austin-Round Rock MSA","Adj","722,637"
"2000","10","Oct","Austin-Round Rock MSA","Adj","725,166"
"2000","11","Nov","Austin-Round Rock MSA","Adj","727,896"
"2000","12","Dec","Austin-Round Rock MSA","Adj","729,931"
"1999","01","Jan","Austin-Round Rock MSA","Adj","679,354"
"1999","02","Feb","Austin-Round Rock MSA","Adj","681,928"
"1999","03","Mar","Austin-Round Rock MSA","Adj","684,438"
"1999","04","Apr","Austin-Round Rock MSA","Adj","687,427"
"1999","05","May","Austin-Round Rock MSA","Adj","690,724"
"1999","06","Jun","Austin-Round Rock MSA","Adj","693,712"
"1999","07","Jul","Austin-Round Rock MSA","Adj","696,032"
"1999","08","Aug","Austin-Round Rock MSA","Adj","697,775"
"1999","09","Sep","Austin-Round Rock MSA","Adj","699,581"
"1999","10","Oct","Austin-Round Rock MSA","Adj","702,269"
