City,Year,Month,Employment,Unemployment,Unemployment Rate,Labor Force,Rent,House Price,Income,Population
Abilene,2015.0,3.0,72357.0,2946.0,3.9,75303.0,1018.0,154900.0,41732.0,27429639.0
Abilene,2015.0,4.0,72356.0,2977.0,4.0,75333.0,1024.0,161250.0,41732.0,27429639.0
Abilene,2015.0,5.0,72406.0,2949.0,3.9,75355.0,1036.0,162900.0,41732.0,27429639.0
Abilene,2015.0,6.0,72417.0,2843.0,3.8,75260.0,1047.0,159900.0,41732.0,27429639.0
Abilene,2015.0,7.0,72352.0,2790.0,3.7,75142.0,1060.0,159900.0,41732.0,27429639.0
Abilene,2015.0,8.0,72225.0,2820.0,3.8,75045.0,1072.0,159900.0,41732.0,27429639.0
Abilene,2015.0,9.0,72054.0,2896.0,3.9,74950.0,1079.0,163200.0,41732.0,27429639.0
Abilene,2015.0,10.0,71915.0,2964.0,4.0,74879.0,1080.0,162950.0,41732.0,27429639.0
Abilene,2015.0,11.0,71880.0,2980.0,4.0,74860.0,1075.0,160000.0,41732.0,27429639.0
Abilene,2015.0,12.0,71917.0,2964.0,4.0,74881.0,1067.0,157881.0,41732.0,27429639.0
Abilene,2016.0,1.0,72368.0,2829.0,3.8,75197.0,1066.0,158950.0,,27862596.0
Abilene,2016.0,2.0,73052.0,2798.0,3.7,75850.0,1066.0,159900.0,,27862596.0
Abilene,2016.0,3.0,73226.0,2944.0,3.9,76170.0,1070.0,164900.0,,27862596.0
Abilene,2016.0,4.0,73082.0,2962.0,3.9,76044.0,1064.0,165000.0,,27862596.0
Abilene,2016.0,5.0,72745.0,2849.0,3.8,75594.0,1058.0,162000.0,,27862596.0
Abilene,2016.0,6.0,72634.0,2753.0,3.7,75387.0,1049.0,166900.0,,27862596.0
Abilene,2016.0,7.0,72730.0,2870.0,3.8,75600.0,1041.0,162500.0,,27862596.0
Abilene,2016.0,8.0,72822.0,2983.0,3.9,75805.0,1036.0,158000.0,,27862596.0
Abilene,2016.0,9.0,72845.0,3108.0,4.1,75953.0,1035.0,156000.0,,27862596.0
Abilene,2016.0,10.0,72910.0,2994.0,3.9,75904.0,1035.0,154900.0,,27862596.0
Abilene,2016.0,11.0,72990.0,2895.0,3.8,75885.0,1035.0,154950.0,,27862596.0
Abilene,2016.0,12.0,72968.0,3100.0,4.1,76068.0,1034.0,154500.0,,27862596.0
Abilene,2017.0,1.0,71281.0,3044.0,4.1,74325.0,1032.0,154000.0,,
Abilene,2017.0,2.0,71645.0,3224.0,4.3,74869.0,1033.0,149950.0,,
Abilene,2017.0,3.0,71935.0,3214.0,4.3,75149.0,1037.0,159900.0,,
Abilene,2017.0,4.0,72095.0,3155.0,4.2,75250.0,1043.0,159900.0,,
Abilene,2017.0,5.0,71677.0,3094.0,4.1,74771.0,1048.0,165000.0,,
Abilene,2017.0,6.0,71342.0,2889.0,3.9,74231.0,1054.0,164000.0,,
Abilene,2017.0,7.0,71022.0,2672.0,3.6,73694.0,1059.0,162000.0,,
Abilene,2017.0,8.0,71069.0,2830.0,3.8,73899.0,1061.0,159900.0,,
Abilene,2017.0,9.0,71540.0,2665.0,3.6,74205.0,1058.0,159500.0,,
Abilene,2017.0,10.0,,,,,1053.0,159000.0,,
Alice,2010.0,11.0,,,,,,,,25145561.0
Alice,2010.0,12.0,,,,,,,,25145561.0
Alice,2011.0,1.0,,,,,,,,25646389.0
Alice,2011.0,2.0,,,,,,,,25646389.0
Alice,2011.0,3.0,,,,,,,,25646389.0
Alice,2011.0,4.0,,,,,,,,25646389.0
Alice,2011.0,5.0,,,,,,,,25646389.0
Alice,2011.0,6.0,,,,,,,,25646389.0
Alice,2011.0,7.0,,,,,,,,25646389.0
Alice,2011.0,8.0,,,,,,,,25646389.0
Alice,2011.0,9.0,,,,,,,,25646389.0
Alice,2011.0,10.0,,,,,,,,25646389.0
Alice,2011.0,11.0,,,,,,,,25646389.0
Alice,2011.0,12.0,,,,,,,,25646389.0
Alice,2012.0,1.0,,,,,,,,26071655.0
Alice,2012.0,2.0,,,,,,,,26071655.0
Alice,2012.0,3.0,,,,,,,,26071655.0
Alice,2012.0,4.0,,,,,948.0,,,26071655.0
Alice,2012.0,5.0,,,,,936.0,,,26071655.0
Alice,2012.0,6.0,,,,,929.0,,,26071655.0
Alice,2012.0,7.0,,,,,930.0,,,26071655.0
Alice,2012.0,8.0,,,,,929.0,,,26071655.0
Alice,2012.0,9.0,,,,,936.0,,,26071655.0
Alice,2012.0,10.0,,,,,938.0,,,26071655.0
Alice,2012.0,11.0,,,,,946.0,,,26071655.0
Alice,2012.0,12.0,,,,,955.0,,,26071655.0
Alice,2013.0,1.0,,,,,963.0,,,26473525.0
Alice,2013.0,2.0,,,,,965.0,,,26473525.0
Alice,2013.0,3.0,,,,,959.0,,,26473525.0
Alice,2013.0,4.0,,,,,952.0,,,26473525.0
Alice,2013.0,5.0,,,,,961.0,,,26473525.0
Alice,2013.0,6.0,,,,,970.0,,,26473525.0
Alice,2013.0,7.0,,,,,983.0,,,26473525.0
Alice,2013.0,8.0,,,,,983.0,,,26473525.0
Alice,2013.0,9.0,,,,,984.0,,,26473525.0
Alice,2013.0,10.0,,,,,983.0,,,26473525.0
Alice,2013.0,11.0,,,,,985.0,,,26473525.0
Alice,2013.0,12.0,,,,,991.0,,,26473525.0
Alice,2014.0,1.0,,,,,995.0,,,26944751.0
Alice,2014.0,2.0,,,,,997.0,,,26944751.0
Alice,2014.0,3.0,,,,,997.0,,,26944751.0
Alice,2014.0,4.0,,,,,999.0,,,26944751.0
Alice,2014.0,5.0,,,,,1001.0,,,26944751.0
Alice,2014.0,6.0,,,,,1004.0,,,26944751.0
Alice,2014.0,7.0,,,,,1014.0,,,26944751.0
Alice,2014.0,8.0,,,,,1027.0,,,26944751.0
Alice,2014.0,9.0,,,,,1041.0,,,26944751.0
Alice,2014.0,10.0,,,,,1061.0,,,26944751.0
Alice,2014.0,11.0,,,,,1081.0,,,26944751.0
Alice,2014.0,12.0,,,,,1098.0,,,26944751.0
Alice,2015.0,1.0,,,,,1107.0,,,27429639.0
Alice,2015.0,2.0,,,,,1114.0,,,27429639.0
Alice,2015.0,3.0,,,,,1123.0,,,27429639.0
Alice,2015.0,4.0,,,,,1137.0,139900.0,,27429639.0
Alice,2015.0,5.0,,,,,1143.0,159900.0,,27429639.0
Alice,2015.0,6.0,,,,,1150.0,152900.0,,27429639.0
Alice,2015.0,7.0,,,,,1143.0,150000.0,,27429639.0
Alice,2015.0,8.0,,,,,1148.0,148000.0,,27429639.0
Alice,2015.0,9.0,,,,,1144.0,148000.0,,27429639.0
Alice,2015.0,10.0,,,,,1136.0,155000.0,,27429639.0
Alice,2015.0,11.0,,,,,1119.0,145000.0,,27429639.0
Alice,2015.0,12.0,,,,,1104.0,140000.0,,27429639.0
Alice,2016.0,1.0,,,,,1101.0,147000.0,,27862596.0
Alice,2016.0,2.0,,,,,1117.0,148000.0,,27862596.0
Alice,2016.0,3.0,,,,,1135.0,149200.0,,27862596.0
Alice,2016.0,4.0,,,,,1140.0,149900.0,,27862596.0
Alice,2016.0,5.0,,,,,1133.0,148500.0,,27862596.0
Alice,2016.0,6.0,,,,,1126.0,149900.0,,27862596.0
Alice,2016.0,7.0,,,,,1121.0,151000.0,,27862596.0
Alice,2016.0,8.0,,,,,1113.0,149450.0,,27862596.0
Alice,2016.0,9.0,,,,,1108.0,140000.0,,27862596.0
Alice,2016.0,10.0,,,,,1110.0,127500.0,,27862596.0
Alice,2016.0,11.0,,,,,1113.0,134950.0,,27862596.0
Alice,2016.0,12.0,,,,,1112.0,145000.0,,27862596.0
Alice,2017.0,1.0,,,,,1106.0,135000.0,,
Alice,2017.0,2.0,,,,,1102.0,147000.0,,
Alice,2017.0,3.0,,,,,1099.0,149950.0,,
Alice,2017.0,4.0,,,,,1098.0,145000.0,,
Alice,2017.0,5.0,,,,,1097.0,144950.0,,
Alice,2017.0,6.0,,,,,1097.0,139000.0,,
Alice,2017.0,7.0,,,,,1093.0,135000.0,,
Alice,2017.0,8.0,,,,,1089.0,143900.0,,
Alice,2017.0,9.0,,,,,1081.0,139450.0,,
Alice,2017.0,10.0,,,,,1078.0,139900.0,,
Amarillo,1990.0,1.0,97111.0,4786.0,4.7,101897.0,,,,16986335.0
Amarillo,1990.0,2.0,96837.0,5087.0,5.0,101924.0,,,,16986335.0
Amarillo,1990.0,3.0,96957.0,5336.0,5.2,102293.0,,,,16986335.0
Amarillo,1990.0,4.0,97485.0,5297.0,5.2,102782.0,,,,16986335.0
Amarillo,1990.0,5.0,97953.0,5084.0,4.9,103037.0,,,,16986335.0
Amarillo,1990.0,6.0,98224.0,4904.0,4.8,103128.0,,,,16986335.0
Amarillo,1990.0,7.0,98291.0,4864.0,4.7,103155.0,,,,16986335.0
Amarillo,1990.0,8.0,98311.0,4914.0,4.8,103225.0,,,,16986335.0
Amarillo,1990.0,9.0,98389.0,4932.0,4.8,103321.0,,,,16986335.0
Amarillo,1990.0,10.0,98362.0,4901.0,4.7,103263.0,,,,16986335.0
Amarillo,1990.0,11.0,98307.0,4914.0,4.8,103221.0,,,,16986335.0
Amarillo,1990.0,12.0,98219.0,4898.0,4.7,103117.0,,,,16986335.0
Amarillo,1991.0,1.0,98070.0,4820.0,4.7,102890.0,,,,17398005.0
Amarillo,1991.0,2.0,98031.0,4801.0,4.7,102832.0,,,,17398005.0
Amarillo,1991.0,3.0,98083.0,4818.0,4.7,102901.0,,,,17398005.0
Amarillo,1991.0,4.0,97960.0,4879.0,4.7,102839.0,,,,17398005.0
Amarillo,1991.0,5.0,97830.0,4921.0,4.8,102751.0,,,,17398005.0
Amarillo,1991.0,6.0,98116.0,4932.0,4.8,103048.0,,,,17398005.0
Amarillo,1991.0,7.0,98582.0,4924.0,4.8,103506.0,,,,17398005.0
Amarillo,1991.0,8.0,99018.0,4833.0,4.7,103851.0,,,,17398005.0
Amarillo,1991.0,9.0,99344.0,4824.0,4.6,104168.0,,,,17398005.0
Amarillo,1991.0,10.0,99426.0,4887.0,4.7,104313.0,,,,17398005.0
Amarillo,1991.0,11.0,99365.0,4949.0,4.7,104314.0,,,,17398005.0
Amarillo,1991.0,12.0,99566.0,5141.0,4.9,104707.0,,,,17398005.0
Amarillo,1992.0,1.0,100167.0,5360.0,5.1,105527.0,,,,17759738.0
Amarillo,1992.0,2.0,100754.0,5404.0,5.1,106158.0,,,,17759738.0
Amarillo,1992.0,3.0,101105.0,5308.0,5.0,106413.0,,,,17759738.0
Amarillo,1992.0,4.0,101314.0,5243.0,4.9,106557.0,,,,17759738.0
Amarillo,1992.0,5.0,101497.0,5321.0,5.0,106818.0,,,,17759738.0
Amarillo,1992.0,6.0,101727.0,5338.0,5.0,107065.0,,,,17759738.0
Amarillo,1992.0,7.0,102041.0,5186.0,4.8,107227.0,,,,17759738.0
Amarillo,1992.0,8.0,102223.0,5079.0,4.7,107302.0,,,,17759738.0
Amarillo,1992.0,9.0,102071.0,5049.0,4.7,107120.0,,,,17759738.0
Amarillo,1992.0,10.0,101942.0,5105.0,4.8,107047.0,,,,17759738.0
Amarillo,1992.0,11.0,102060.0,5251.0,4.9,107311.0,,,,17759738.0
Amarillo,1992.0,12.0,102177.0,5310.0,4.9,107487.0,,,,17759738.0
Amarillo,1993.0,1.0,102352.0,5218.0,4.9,107570.0,,,,18161612.0
Amarillo,1993.0,2.0,102665.0,5048.0,4.7,107713.0,,,,18161612.0
Amarillo,1993.0,3.0,102988.0,4876.0,4.5,107864.0,,,,18161612.0
Amarillo,1993.0,4.0,103615.0,4802.0,4.4,108417.0,,,,18161612.0
Amarillo,1993.0,5.0,104491.0,4773.0,4.4,109264.0,,,,18161612.0
Amarillo,1993.0,6.0,104921.0,4742.0,4.3,109663.0,,,,18161612.0
Amarillo,1993.0,7.0,104905.0,4772.0,4.4,109677.0,,,,18161612.0
Amarillo,1993.0,8.0,104964.0,4727.0,4.3,109691.0,,,,18161612.0
Amarillo,1993.0,9.0,105226.0,4614.0,4.2,109840.0,,,,18161612.0
Amarillo,1993.0,10.0,105429.0,4618.0,4.2,110047.0,,,,18161612.0
Amarillo,1993.0,11.0,105571.0,4601.0,4.2,110172.0,,,,18161612.0
Amarillo,1993.0,12.0,106216.0,4472.0,4.0,110688.0,,,,18161612.0
Amarillo,1994.0,1.0,107237.0,4369.0,3.9,111606.0,,,,18564062.0
Amarillo,1994.0,2.0,107871.0,4335.0,3.9,112206.0,,,,18564062.0
Amarillo,1994.0,3.0,108116.0,4308.0,3.8,112424.0,,,,18564062.0
Amarillo,1994.0,4.0,108373.0,4185.0,3.7,112558.0,,,,18564062.0
Amarillo,1994.0,5.0,108707.0,3999.0,3.5,112706.0,,,,18564062.0
Amarillo,1994.0,6.0,109103.0,3896.0,3.4,112999.0,,,,18564062.0
Amarillo,1994.0,7.0,109760.0,3920.0,3.4,113680.0,,,,18564062.0
Amarillo,1994.0,8.0,110448.0,3940.0,3.4,114388.0,,,,18564062.0
Amarillo,1994.0,9.0,111018.0,3891.0,3.4,114909.0,,,,18564062.0
Amarillo,1994.0,10.0,111911.0,3867.0,3.3,115778.0,,,,18564062.0
Amarillo,1994.0,11.0,112754.0,3830.0,3.3,116584.0,,,,18564062.0
Amarillo,1994.0,12.0,112960.0,3816.0,3.3,116776.0,,,,18564062.0
Amarillo,1995.0,1.0,112942.0,3892.0,3.3,116834.0,,,,18958751.0
Amarillo,1995.0,2.0,113086.0,3974.0,3.4,117060.0,,,,18958751.0
Amarillo,1995.0,3.0,113093.0,4127.0,3.5,117220.0,,,,18958751.0
Amarillo,1995.0,4.0,112741.0,4314.0,3.7,117055.0,,,,18958751.0
Amarillo,1995.0,5.0,112286.0,4425.0,3.8,116711.0,,,,18958751.0
Amarillo,1995.0,6.0,112307.0,4595.0,3.9,116902.0,,,,18958751.0
Amarillo,1995.0,7.0,112685.0,4674.0,4.0,117359.0,,,,18958751.0
Amarillo,1995.0,8.0,112718.0,4615.0,3.9,117333.0,,,,18958751.0
Amarillo,1995.0,9.0,112805.0,4669.0,4.0,117474.0,,,,18958751.0
Amarillo,1995.0,10.0,113126.0,4732.0,4.0,117858.0,,,,18958751.0
Amarillo,1995.0,11.0,113220.0,4721.0,4.0,117941.0,,,,18958751.0
Amarillo,1995.0,12.0,112996.0,4736.0,4.0,117732.0,,,,18958751.0
Amarillo,1996.0,1.0,112732.0,4726.0,4.0,117458.0,,,,19340342.0
Amarillo,1996.0,2.0,112865.0,4618.0,3.9,117483.0,,,,19340342.0
Amarillo,1996.0,3.0,113088.0,4525.0,3.8,117613.0,,,,19340342.0
Amarillo,1996.0,4.0,113020.0,4535.0,3.9,117555.0,,,,19340342.0
Amarillo,1996.0,5.0,112837.0,4529.0,3.9,117366.0,,,,19340342.0
Amarillo,1996.0,6.0,112678.0,4436.0,3.8,117114.0,,,,19340342.0
Amarillo,1996.0,7.0,112504.0,4357.0,3.7,116861.0,,,,19340342.0
Amarillo,1996.0,8.0,112443.0,4362.0,3.7,116805.0,,,,19340342.0
Amarillo,1996.0,9.0,112458.0,4479.0,3.8,116937.0,,,,19340342.0
Amarillo,1996.0,10.0,112312.0,4758.0,4.1,117070.0,,,,19340342.0
Amarillo,1996.0,11.0,112147.0,5028.0,4.3,117175.0,,,,19340342.0
Amarillo,1996.0,12.0,112000.0,5090.0,4.3,117090.0,,,,19340342.0
Amarillo,1997.0,1.0,111792.0,5034.0,4.3,116826.0,,,,19740317.0
Amarillo,1997.0,2.0,111804.0,4987.0,4.3,116791.0,,,,19740317.0
Amarillo,1997.0,3.0,112025.0,4899.0,4.2,116924.0,,,,19740317.0
Amarillo,1997.0,4.0,112132.0,4756.0,4.1,116888.0,,,,19740317.0
Amarillo,1997.0,5.0,112087.0,4667.0,4.0,116754.0,,,,19740317.0
Amarillo,1997.0,6.0,112028.0,4562.0,3.9,116590.0,,,,19740317.0
Amarillo,1997.0,7.0,112153.0,4435.0,3.8,116588.0,,,,19740317.0
Amarillo,1997.0,8.0,112223.0,4420.0,3.8,116643.0,,,,19740317.0
Amarillo,1997.0,9.0,111975.0,4366.0,3.8,116341.0,,,,19740317.0
Amarillo,1997.0,10.0,111837.0,4171.0,3.6,116008.0,,,,19740317.0
Amarillo,1997.0,11.0,111939.0,4028.0,3.5,115967.0,,,,19740317.0
Amarillo,1997.0,12.0,112237.0,4074.0,3.5,116311.0,,,,19740317.0
Amarillo,1998.0,1.0,112679.0,4154.0,3.6,116833.0,,,22874.0,20157531.0
Amarillo,1998.0,2.0,112830.0,4163.0,3.6,116993.0,,,22874.0,20157531.0
Amarillo,1998.0,3.0,112847.0,4153.0,3.5,117000.0,,,22874.0,20157531.0
Amarillo,1998.0,4.0,112978.0,4132.0,3.5,117110.0,,,22874.0,20157531.0
Amarillo,1998.0,5.0,113172.0,4243.0,3.6,117415.0,,,22874.0,20157531.0
Amarillo,1998.0,6.0,113487.0,4451.0,3.8,117938.0,,,22874.0,20157531.0
Amarillo,1998.0,7.0,113627.0,4608.0,3.9,118235.0,,,22874.0,20157531.0
Amarillo,1998.0,8.0,113686.0,4689.0,4.0,118375.0,,,22874.0,20157531.0
Amarillo,1998.0,9.0,113900.0,4545.0,3.8,118445.0,,,22874.0,20157531.0
Amarillo,1998.0,10.0,114112.0,4203.0,3.6,118315.0,,,22874.0,20157531.0
Amarillo,1998.0,11.0,114467.0,3911.0,3.3,118378.0,,,22874.0,20157531.0
Amarillo,1998.0,12.0,114810.0,3694.0,3.1,118504.0,,,22874.0,20157531.0
Amarillo,1999.0,1.0,114799.0,3494.0,3.0,118293.0,,,23141.0,20558220.0
Amarillo,1999.0,2.0,114674.0,3353.0,2.8,118027.0,,,23141.0,20558220.0
Amarillo,1999.0,3.0,114614.0,3335.0,2.8,117949.0,,,23141.0,20558220.0
Amarillo,1999.0,4.0,114745.0,3458.0,2.9,118203.0,,,23141.0,20558220.0
Amarillo,1999.0,5.0,114951.0,3557.0,3.0,118508.0,,,23141.0,20558220.0
Amarillo,1999.0,6.0,114656.0,4758.0,4.0,119414.0,,,23141.0,20558220.0
Amarillo,1999.0,7.0,114148.0,4788.0,4.0,118936.0,,,23141.0,20558220.0
Amarillo,1999.0,8.0,114142.0,4864.0,4.1,119006.0,,,23141.0,20558220.0
Amarillo,1999.0,9.0,114504.0,4984.0,4.2,119488.0,,,23141.0,20558220.0
Amarillo,1999.0,10.0,114796.0,5025.0,4.2,119821.0,,,23141.0,20558220.0
Amarillo,1999.0,11.0,114987.0,4946.0,4.1,119933.0,,,23141.0,20558220.0
Amarillo,1999.0,12.0,115134.0,4860.0,4.1,119994.0,,,23141.0,20558220.0
Amarillo,2000.0,1.0,114765.0,4898.0,4.1,119663.0,,,23950.0,20851820.0
Amarillo,2000.0,2.0,114695.0,4928.0,4.1,119623.0,,,23950.0,20851820.0
Amarillo,2000.0,3.0,114546.0,4828.0,4.0,119374.0,,,23950.0,20851820.0
Amarillo,2000.0,4.0,114396.0,4670.0,3.9,119066.0,,,23950.0,20851820.0
Amarillo,2000.0,5.0,114283.0,4586.0,3.9,118869.0,,,23950.0,20851820.0
Amarillo,2000.0,6.0,114223.0,4479.0,3.8,118702.0,,,23950.0,20851820.0
Amarillo,2000.0,7.0,114224.0,4399.0,3.7,118623.0,,,23950.0,20851820.0
Amarillo,2000.0,8.0,114316.0,4375.0,3.7,118691.0,,,23950.0,20851820.0
Amarillo,2000.0,9.0,114407.0,4328.0,3.6,118735.0,,,23950.0,20851820.0
Amarillo,2000.0,10.0,114456.0,4261.0,3.6,118717.0,,,23950.0,20851820.0
Amarillo,2000.0,11.0,114557.0,4140.0,3.5,118697.0,,,23950.0,20851820.0
Amarillo,2000.0,12.0,114610.0,4031.0,3.4,118641.0,,,23950.0,20851820.0
Amarillo,2001.0,1.0,114534.0,4018.0,3.4,118552.0,,,25774.0,21319622.0
Amarillo,2001.0,2.0,114498.0,4121.0,3.5,118619.0,,,25774.0,21319622.0
Amarillo,2001.0,3.0,114512.0,4331.0,3.6,118843.0,,,25774.0,21319622.0
Amarillo,2001.0,4.0,114530.0,4443.0,3.7,118973.0,,,25774.0,21319622.0
Amarillo,2001.0,5.0,114575.0,4432.0,3.7,119007.0,,,25774.0,21319622.0
Amarillo,2001.0,6.0,114559.0,4425.0,3.7,118984.0,,,25774.0,21319622.0
Amarillo,2001.0,7.0,114416.0,4462.0,3.8,118878.0,,,25774.0,21319622.0
Amarillo,2001.0,8.0,114280.0,4586.0,3.9,118866.0,,,25774.0,21319622.0
Amarillo,2001.0,9.0,114284.0,4773.0,4.0,119057.0,,,25774.0,21319622.0
Amarillo,2001.0,10.0,114341.0,4965.0,4.2,119306.0,,,25774.0,21319622.0
Amarillo,2001.0,11.0,114442.0,5107.0,4.3,119549.0,,,25774.0,21319622.0
Amarillo,2001.0,12.0,114707.0,5226.0,4.4,119933.0,,,25774.0,21319622.0
Amarillo,2002.0,1.0,115191.0,5285.0,4.4,120476.0,,,26409.0,21690325.0
Amarillo,2002.0,2.0,115754.0,5302.0,4.4,121056.0,,,26409.0,21690325.0
Amarillo,2002.0,3.0,116126.0,5434.0,4.5,121560.0,,,26409.0,21690325.0
Amarillo,2002.0,4.0,116312.0,5581.0,4.6,121893.0,,,26409.0,21690325.0
Amarillo,2002.0,5.0,116463.0,5588.0,4.6,122051.0,,,26409.0,21690325.0
Amarillo,2002.0,6.0,116612.0,5570.0,4.6,122182.0,,,26409.0,21690325.0
Amarillo,2002.0,7.0,116862.0,5579.0,4.6,122441.0,,,26409.0,21690325.0
Amarillo,2002.0,8.0,117272.0,5617.0,4.6,122889.0,,,26409.0,21690325.0
Amarillo,2002.0,9.0,117720.0,5696.0,4.6,123416.0,,,26409.0,21690325.0
Amarillo,2002.0,10.0,118015.0,5797.0,4.7,123812.0,,,26409.0,21690325.0
Amarillo,2002.0,11.0,118176.0,5869.0,4.7,124045.0,,,26409.0,21690325.0
Amarillo,2002.0,12.0,118397.0,5899.0,4.7,124296.0,,,26409.0,21690325.0
Amarillo,2003.0,1.0,118666.0,5995.0,4.8,124661.0,,,27404.0,22030931.0
Amarillo,2003.0,2.0,118963.0,6067.0,4.9,125030.0,,,27404.0,22030931.0
Amarillo,2003.0,3.0,119294.0,6062.0,4.8,125356.0,,,27404.0,22030931.0
Amarillo,2003.0,4.0,119593.0,6136.0,4.9,125729.0,,,27404.0,22030931.0
Amarillo,2003.0,5.0,119965.0,6319.0,5.0,126284.0,,,27404.0,22030931.0
Amarillo,2003.0,6.0,120426.0,6410.0,5.1,126836.0,,,27404.0,22030931.0
Amarillo,2003.0,7.0,120802.0,6306.0,5.0,127108.0,,,27404.0,22030931.0
Amarillo,2003.0,8.0,121053.0,6231.0,4.9,127284.0,,,27404.0,22030931.0
Amarillo,2003.0,9.0,121320.0,6176.0,4.8,127496.0,,,27404.0,22030931.0
Amarillo,2003.0,10.0,121721.0,6022.0,4.7,127743.0,,,27404.0,22030931.0
Amarillo,2003.0,11.0,122168.0,5823.0,4.5,127991.0,,,27404.0,22030931.0
Amarillo,2003.0,12.0,122525.0,5699.0,4.4,128224.0,,,27404.0,22030931.0
Amarillo,2004.0,1.0,122770.0,5661.0,4.4,128431.0,,,27756.0,22394023.0
Amarillo,2004.0,2.0,122886.0,5596.0,4.4,128482.0,,,27756.0,22394023.0
Amarillo,2004.0,3.0,122957.0,5562.0,4.3,128519.0,,,27756.0,22394023.0
Amarillo,2004.0,4.0,123115.0,5512.0,4.3,128627.0,,,27756.0,22394023.0
Amarillo,2004.0,5.0,123303.0,5429.0,4.2,128732.0,,,27756.0,22394023.0
Amarillo,2004.0,6.0,123346.0,5374.0,4.2,128720.0,,,27756.0,22394023.0
Amarillo,2004.0,7.0,123218.0,5279.0,4.1,128497.0,,,27756.0,22394023.0
Amarillo,2004.0,8.0,123020.0,5203.0,4.1,128223.0,,,27756.0,22394023.0
Amarillo,2004.0,9.0,122724.0,5266.0,4.1,127990.0,,,27756.0,22394023.0
Amarillo,2004.0,10.0,122418.0,5384.0,4.2,127802.0,,,27756.0,22394023.0
Amarillo,2004.0,11.0,122249.0,5431.0,4.3,127680.0,,,27756.0,22394023.0
Amarillo,2004.0,12.0,122031.0,5414.0,4.2,127445.0,,,27756.0,22394023.0
Amarillo,2005.0,1.0,121745.0,5426.0,4.3,127171.0,,,29881.0,22778123.0
Amarillo,2005.0,2.0,121674.0,5425.0,4.3,127099.0,,,29881.0,22778123.0
Amarillo,2005.0,3.0,121775.0,5319.0,4.2,127094.0,,,29881.0,22778123.0
Amarillo,2005.0,4.0,121936.0,5229.0,4.1,127165.0,,,29881.0,22778123.0
Amarillo,2005.0,5.0,122112.0,5119.0,4.0,127231.0,,,29881.0,22778123.0
Amarillo,2005.0,6.0,122245.0,4956.0,3.9,127201.0,,,29881.0,22778123.0
Amarillo,2005.0,7.0,122535.0,4937.0,3.9,127472.0,,,29881.0,22778123.0
Amarillo,2005.0,8.0,122975.0,4958.0,3.9,127933.0,,,29881.0,22778123.0
Amarillo,2005.0,9.0,123322.0,4829.0,3.8,128151.0,,,29881.0,22778123.0
Amarillo,2005.0,10.0,123535.0,4759.0,3.7,128294.0,,,29881.0,22778123.0
Amarillo,2005.0,11.0,123679.0,4876.0,3.8,128555.0,,,29881.0,22778123.0
Amarillo,2005.0,12.0,123980.0,4894.0,3.8,128874.0,,,29881.0,22778123.0
Amarillo,2006.0,1.0,124425.0,4795.0,3.7,129220.0,,,31326.0,23359580.0
Amarillo,2006.0,2.0,124748.0,4853.0,3.7,129601.0,,,31326.0,23359580.0
Amarillo,2006.0,3.0,124947.0,4985.0,3.8,129932.0,,,31326.0,23359580.0
Amarillo,2006.0,4.0,125137.0,5038.0,3.9,130175.0,,,31326.0,23359580.0
Amarillo,2006.0,5.0,125408.0,5005.0,3.8,130413.0,,,31326.0,23359580.0
Amarillo,2006.0,6.0,125598.0,4929.0,3.8,130527.0,,,31326.0,23359580.0
Amarillo,2006.0,7.0,125631.0,4902.0,3.8,130533.0,,,31326.0,23359580.0
Amarillo,2006.0,8.0,125597.0,4842.0,3.7,130439.0,,,31326.0,23359580.0
Amarillo,2006.0,9.0,125459.0,4699.0,3.6,130158.0,,,31326.0,23359580.0
Amarillo,2006.0,10.0,125292.0,4612.0,3.6,129904.0,,,31326.0,23359580.0
Amarillo,2006.0,11.0,125278.0,4572.0,3.5,129850.0,,,31326.0,23359580.0
Amarillo,2006.0,12.0,125366.0,4483.0,3.5,129849.0,,,31326.0,23359580.0
Amarillo,2007.0,1.0,125318.0,4417.0,3.4,129735.0,,,33265.0,23831983.0
Amarillo,2007.0,2.0,125109.0,4354.0,3.4,129463.0,,,33265.0,23831983.0
Amarillo,2007.0,3.0,124897.0,4334.0,3.4,129231.0,,,33265.0,23831983.0
Amarillo,2007.0,4.0,124700.0,4345.0,3.4,129045.0,,,33265.0,23831983.0
Amarillo,2007.0,5.0,124521.0,4219.0,3.3,128740.0,,,33265.0,23831983.0
Amarillo,2007.0,6.0,124519.0,4106.0,3.2,128625.0,,,33265.0,23831983.0
Amarillo,2007.0,7.0,124561.0,4097.0,3.2,128658.0,,,33265.0,23831983.0
Amarillo,2007.0,8.0,124469.0,4140.0,3.2,128609.0,,,33265.0,23831983.0
Amarillo,2007.0,9.0,124453.0,4220.0,3.3,128673.0,,,33265.0,23831983.0
Amarillo,2007.0,10.0,124623.0,4241.0,3.3,128864.0,,,33265.0,23831983.0
Amarillo,2007.0,11.0,124828.0,4311.0,3.3,129139.0,,,33265.0,23831983.0
Amarillo,2007.0,12.0,124990.0,4397.0,3.4,129387.0,,,33265.0,23831983.0
Amarillo,2008.0,1.0,125101.0,4287.0,3.3,129388.0,,,36396.0,24309039.0
Amarillo,2008.0,2.0,125090.0,4143.0,3.2,129233.0,,,36396.0,24309039.0
